,content_id,content,guide,light,interior,story,probability,creativity,production,activity,scale,fear,device,fun,service
1345,485797,#449 3인 나름 신선하고 재밌음. 문제도 괜춘~,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,481742,#548 3인 꽤나 신박한 방식의 진행방법이라 재밌게 플레이한 것 같다.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,481385,한문제 정도. 스토리 없음 주의 활동성은 있다,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1348,460297,문제방은 처음인데 문제 푸는 맛이 있다!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,460332,234. 3인 광주점에서 그나마 가장 흥미로운 테마였다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,455335,"#1197 (2인, 20220219)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,445537,스토리 제로 온리문제테마 생각보다 재밌다,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,438966,2인. 워크인했는데 생각보다 재밌었다. 스토리 없따. 문제 맛만 봐라,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,572065,정신나갈거같은 풀이 .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,550432,804. 3인. 이걸. 지금 푸는 거라고.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,550423,#690. (3인) 아까워요.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,542760,팀원들이랑 괜찮은 합으로 의외로 빨리 나와버렸다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,540745,여기가 맥거핀천국. 한문제는 어떻게 풀라는거지 싶다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,539345,장치문제 1힌트. 맥거핀과 이것저것들 땜시 혼란의 도가니파티. 가이드가 명확하지않지만 이건가 이걸보고하란건가가 희미하게 주어지긴함. 공조급으로 어려웠다. 힌트1개로 선방한게 신기하네,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1359,538967,796. 3인) 아 진짜 개별로다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,515746,3인 어려운거같으면서 쉬운.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,508626,2인. 힌트는 많이 줄게 가이드는 스스로 찾아보렴,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,435912,"354, 각자 1인분씩 한테마 성취감은 있었다.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,550901,3인. 볼륨 작고 관찰력 중요. 무난했다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
1364,548548,3인 . 하나 해보니까 그나마 더 쉬워진 느낌.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,536469,#207 2인. 장치오류 심각.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1366,532930,#521. 3인. . 볼륨작고 노후화있음. 어.이거 피지컬인가. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
1367,486506,#395 3p 600 500 390 대체why,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,486330,580+ 240+ 언제나 연방의 첫테마는 어렵다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,483764,#306 3인 플레이 간지나는 소품이 있다. 사장님이 1세대에 빠져보라고 하셨다. 그리고 빠졌다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,483513,조도가. 일행끼리 진짜 자지러지게 웃은 소품이 하나잇엇다ㅠ아진자 너무욱겨ㅠ주글거같.애.,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,479869,45분테마라 그런지 조금 압박감 느껴지긴함 이땐 몰랐지 탐정크루 스타일의 문제를.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,476351,#154. 4인 w/ 연싫 노랑 케이곤 입졸 5연방 중 첫번째 나 때문에 큰 사고가 날 뻔 했지만 내가 수습 . ㅎ ㅜ죄송티비ㅠ 스토리는 크게 중요하지 않지만 의외로 재미있는 몇몇 요소가 있었다 . 깔끔한 첫 스타트.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,486908,귀여운 테마였다. 어려운 문제가 좀 있었지만 못풀정도는 아니었음. 2-3명 정도면 적당할듯,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,484895,띵가띵가 비슷 테마였지만 문제 쉬운것도 있었지만 어려운문제들도 있었다 목욕탕 분위기가 신선했고 재미있었다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1375,480483,"테마 퀄리티도 나름 좋고 장치도 귀엽고 은근히 재밌는 문제가 많았어요 . 한,두문제를 너무 꼬아서 생각해서 힌트와 시간을 많이 썼지만 . . 직원분들은 너무 친절하세요! 계산 실수 하셨다고 사진도 네장이나 뽑아주시고.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1376,478544,룸즈에이 처음이라 힌트 8739368만개씀. 이걸 어떻게 한시간만에 푸나 싶었음. 근데 지금보면 죄다 기출문제였음 젠장,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,471116,2인/ 스토리: 귀욤 . 문제: 쉬움! 인테리어: 스케일이 크진 않은데 목욕탕을 잘 재현함! 공포도: 없음 아쉬운점: 없음 추가의견: 귀엽고 쉬운 테마 하고 싶다면 추천! 신박하고 스케일 큰 테마 찾으신다면 절레절레,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0
1378,453661,#63 음주 후 목욕은 몸에 좋지 않습니다. 그런건 모르겠고 재미있는 테마였다. 장치 하나가 고장나서 못했던건 조금 아쉬웠지만.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
1379,449242,몇몇문제는 상상도 안되서 힌트씀 재밌는 시간이었음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1380,434812,관찰력 중요. 2인 귀염뽀짝함 진짜 목욕탕 같어,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,432281,3인 / 귀여운 테마~ 장치도 나름 신기하고 재밌었음,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1382,426273,디테일한 인테리어에 놀랐다 끝나고 목욕가고싶어지는 테마,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,480726,436. 대구원정 마지막테마! 많이 지친상태로 큰기대없이 했는데 생각보다 넘나리좋았다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,468189,#320 혼방 괜찮은 문제방! 스토리도 깔끔하니 괜찮고 좋네요!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,465893,2인 스토리가 너무 좋았음 어렵진 않으나 킹찰력과 응용력부족으로 힌트 갈아넣음.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,456297,20방 본인 2방 친구 인테리어 좋았고 방도 많음! 치마 가능합니다 스토리 좋음 그리고 문제도 적당함 장치 30 자물쇠 70,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1387,453683,#76 어려웠다. 죽었다 깨어나도 못풀것 같은 문제가 두개. 하지만 괜찮아. 우리에겐 힌트가 있으니까!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,439358,어렵고 깔끔한 룸즈에이식 테마 한 문제는 좀.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,436954,JY 아우 하나 힌트쓴거 아쉽다. 괜찮게 해놨어.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,433070,2인. 나쁘지 않았다~ 난 이것도 무서워,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1391,431631,기록용 2인 스토리 좋고 쫄분들 조금 무서워요!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1392,430982,3인. 큰 기대없이 갔는데 생각보다 스케일도 크고 스토리가 꿀잼. 힌트 쓸수밖에 없는 뚝문제가 하나 있었지만 재밌었다.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1393,466407,211.러버 22.3.6(일) / 4인 의외의 웃픈 스토리가 재밌었음. 문제 구성도 꽤 괜찮았음,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1394,461403,#46. 혼방8. 여기. 저기. 😕삐그덕댄테마 왜케 생각보다 💘쉽지않앗을까 그래도 혼방으로 탈출못할정돈 아니니 겁먹지마세요😳 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,461339,장. ? 셋.팅.오.류.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1396,462700,#419 2인 인테리어 상당히 괜찮고 예상치 못한 전개와 스토리가 잼?음.,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,456046,163. 20.11.18. 2인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,456862,혼방~ 5H 삼연방 중 마지막으로해서 집중력떨어진게 느껴졌다ㅠ 노힌트로할려했지만. 결국 힌트쓴김에 남발하고 탈출ㅎ 스토리는 뻔할수있는거였지만 맘에 들긴들었다 나머지요소들은 그냥 그랬다 혼자서도 재밌게했다!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,452811,신림쪽에선 무난했던 테마! 조금 더 공들였다면 꽃길이었을텐데ㅠ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,449295,274. 2인 무난하나. 무난했다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,448809,#316 2p 310 270 넥디식 엔딩만 아니엇스면.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,436995,616. 2인. 웃기지도 감동적이지도 않은 전개에 가슴이 차갑게 얼어붙었다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,455570,노힌트 혼방! 스토리 잘 짜집기했다는 생각이들었다 짜집기도 능력이라 생각해서 맘에 들었다~ 혼자서도 재밌게했다.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1404,454392,3인 아기자기 귀엽고 스토리도 취저였으나 사운드가 작아도 너어어어무 작고 세팅오류가 있어서 아쉬움 . 신경 더 잘 써주셨으면. 문제는 쉬움.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1405,451487,영업용 딱인듯. 2인. 쉽고 간단하며 직관적이다.입문용도 좋아요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,452077,완전쉽고 귀엽다 영업용으로 매우 괜찮은 듯,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,449299,"275. 2인 전체적으로 무난했으나, 낮은 난이도에 비해 꽤 문제수도 많고 할게 꽤 있어서 괜찮았다.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,448810,#317 2p 310 270 무난티비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,454367,좋은 아이디어 혼방하기도 좋다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,436989,614. 2인. 구성이 독특해서 재밌었다.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,436873,2인 진짜 왕초보 친구 데리고 영업하기 좋은 테마. 경험 많은 분들은 삼갈죽 할듯,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,428405,#323. 3인) 문제 각각이 어렵지 않은 편. 난독때문에 5분넘게 소요했다ㅠ 지문을 잘 읽자.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,579408,좀 서터레스 받는 문제 많았던 기억 손 많이 가는 문제들.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,501865,2인 귀엽고 잘 만들었다! 별점이 낮아서 기대를 별로 안했는데 생각보다 재밌었당,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,492988,#20220424_2인 극쫄 기준 창공 가능. 너무 어렵게 생각해서 셀뚝 빠짐ㅜ 워크인으로 갔는데 재밌었음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1416,492987,#2인 #문제방 #다양한문제유형 #스케일나름갠춘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1417,490183,무난한 테마고 생각보다 크기가 컸다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1418,493976,흠. 딱 입문자.숙련자 넘어갈때 하면 좋은 테마. 관찰력이랑 직관이 중요합니다. 불륨 좀 넓고 인테리어가 멋져요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1419,480250,"#98 / 2022.04.02 / 2인(98, 103)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,470998,가끔 생각못한 문제 껴있던거같음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,449274,초보인 친구랑 함께 가서 좀 고생했지만 재밌었어요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1422,447064,기대한것들이 다 구현되지 못한 느낌 아기자기한 설정과 다르게 너무 어두운 내부 인테리어,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,432523,2인. 난 너무 어려웠다. 이런식의 문제는 너무 힘들어. 머리아파ㅠ 그치만 신박하고 좋았음 적응하면 잘 풀거같은데 적응하는데 오래걸림. 거의 다 풀었는데. 시간이 부족했다.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,432328,3인 / 하드버전! 일행 버스~ 내가 푼 건 한두개 정도인듯.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,432025,꿀잼이었다 스토리 컨셉 예상치 못하게 좋아서 당황,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1426,427195,문제 허겁지겁 푸셔야해용 문제 많음 컨셉 넘 재밌었음,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,426622,2인플 장치오류로 받은 시간 덕분에 탈출 성공! 그래더 너무 재밌었다! 문제가 어렵다기보단 수가 많음 일반 하드 모드는 문제는 같고 가이드 차이.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
1428,426380,3인 하드모드 낚시 너무 재밌고~ 과몰입 준비 완. 과몰입해서 더 절거웠.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1429,426195,재밌다 재밌다 왕재밌다 낚시란 이런 것,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,425241,매번 가이드가 좋았던 곳만 해서 그런지 조금 많이 어려웠습니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,425037,훌륭한 문제방이지만 동선이랑 직원분 설명이 조금 아쉬웠다 어려운버전으로 했으면 더 재밌었을거같다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1432,425027,어렵다길래 노멀모드로 했는데 넘 홀라당 끝나버려서 아쉬웠어요! 하나 더 있을 줄 알았는데 문 열었더니 직원분 계셔서 당황. 문제는 신박하고 재밌게 풀었어요! 엔딩을 좀 더 길게 넣어줬다면 알차게 하고 나왔을것 같아요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,486883,2인 최적으로 생각됨. 추천 받아서 갔는데 꽤 재밌었다. 직장인 할인이 있으니 사원증을 꼭 챙겨주세요!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,462500,#338. 3인. 무난하게 할 만한 테마. 나는 특히 만족.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,462458,#110 기대 안하고 갔는데 재밌다. 중간에 오.하는 곳도 있구. 마지막은 . p.s 이거 보고있지.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,462450,생각보다 이것저것 있고 스토리는 그냥 그런데 뭐에 당했다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,455121,2인) 재밌다 장치오류.비슷한것 때문에 약간 시간 날려먹음.너무 재밌고 문제 난이도도 그렇게 어려운게 없음.혼방도 가능할수도.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
1438,493925,그냥 무난 했네요. 2인이상 가능합니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,441416,만원어치 테마 ㅠ 마지막 엥? 뭐에오?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,441047,인테리어 되게 화려하고 좋은데 왜 이렇게밖에 못 쓸까. 아쉽다,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,441026,좋은 하드웨어로 이정도밖에 안되다니.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,425548,2인 창조 활동성에 당황했다. 그래도 무난무난했고.반전은 없었다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1443,431667,이렇게 잘 맞는 4인이라니. 내가 방탈을 이렇게 좋아했구나. 라고 다시금 느끼게 해준 고마운 테마였습니다. 넘나 행복하다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1444,431663,4인 재밌음. 텐션좋고 합 잘맞으면 더 즐거울듯.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,432175,#56 3인플레이(1옵) 저번에 US에서 키이스 장치의 쓴맛을보고 두번째 키이스 도전. 문제들이 쉽지만은 않았지만 그래도 수월하게 쑥쑥 진행함 뭔가 연출과 사운드가 인상깊었음,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,430110,관찰도가 높고 문제가 병렬식이라는 말이 뭔지 알겠음. 아기자기하고 재밌던 테마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,428956,분명특이하고 재밌는데 특이해서 어렵습니다. 장치비중 굉장히높아요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,427509,2인 / 스토리 귀엽고 장치 다 좋은데 너무 어려움,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1449,427445,2인. 방린이에게 어려웠고 스토리도 조금 어려웠습니다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,426820,오 기대안했는데 생각과 다른 스토리에 내가 좋아하는 느낌의 장치들! 네드하고 가면 더 재밌을거같기도?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1451,425694,방린이들 데려와서 구경시켜주면서 널널하게 해도 괜찮을듯한 테마. 장치 자물쇠 비율도 괜찮았고 네드랑 같이하니 연출의 전후 사정을 다 아니 더 재밌었던 것 같다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,425468,영업용테마로 안성맞춤 숙련자도재밌어할 곳,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,524491,어겨밤이 스릴러엿나여 . 문제독식은 못참지.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,516359,#315 | 220610 | 2인 | 어겨밤,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,516807,"강남점 어겨밤2는 유치원생 조카들이랑 가야 할 난이도였다면, 김포점 어겨밤1은 어느정도 숙련된 인원이 필요한. 생각보다 어려운 난이도와 활동성은 기대이상이었음.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1456,500813,노후화 제외하고도 이상하게 어려웠다. 후반이 너무 취향저격,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,477762,? 가족들끼리 즐기기 좋아요! ? 성인 4명 특정구간 좁음. ? 활동성있음 / 치마불가 ? 조도 낮아서 잘 안보여요ㅠ,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1458,457135,#168. 20.12.13. 2인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,439667,278. (차감당하고 들어감) 나레이션 너무 길어.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,431229,노힌트 욕심내다 막판에 두개 몰아쓰고 시간 분배도 잘못함. 먼가 마냥 기염기염뽀짝 마음따뜻해지면서 쉽고 가볍게 하기만 할 테마는 아녔던거가타요 먼가 아수우면서도 그래도 기엽고 신났던 테마. 관찰력 중요!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,431228,쉬울 줄 알고 느긋하게 했다가 한 문제 차이로 실패?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,424483,어느겨울밤2보다 어른들은 오히려 더 좋아할 테마. 그건 진짜 사촌 동생 데리고 갈 어린이 테마라는 느낌이었는데 이건 누구나 좋아할 재미 요소가 충분함. 겨울에 꼭 하세용,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1463,495648,감성테마라서 기대해서 갔다가 문제때문에 실망하실분들도 있어요 감성테마치고는 문제가 어려워요.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,494143,#13. 2인 무난한 테마. 인테리어도 나쁘지 않고 문제도 나쁘지 않음. 근데 지문이 이상하게 길고 주절주절. 그런 문제가 하나 있긴했음. 나레이션이 조금 작아서 그건 고쳤으면 좋겠다!,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,480028,혼방 재밌는 테마였다. 아깝지 않은 1힌트.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1466,474554,2인 탈출 성공 게임 중에 장치오류 있어서 속상. 아무리 생각해도 맞는데 안되길래 힌트 썼더니 답이 맞던… (장치오류 없었으면 더 일찍 탈출했을거라구.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1467,465905,2인 스토리도 좋았음 귀찮은 문제가 좀 있었음. 응용이 한단계 모지라서 힌트쓴 거 아쉽.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,456299,23방 본인 2방 친구 남자친구랑 가면 좋은 테마. 감성 테마 입니당 한 문제는 조금 살짝 억지. 부분이 있었지만 인테리어랑 스토리는 나름 .,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,455829,문제가 쉬웠고 방이 단조로웠음 난이도 높은거 먼저하고 해서 아쉬움이 남는 테마 방생아에게 추천,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,432282,3인 / 처음에 세팅을 잘못해줘서 시간 날렸었음. 하지만 테마 자체는 재밌었다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
1471,430985,3인. 쉽고 재밌다! 기대이상이였구 입문용으로 괜찮을 듯.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1472,424484,잼따. 엄마랑 둘이 했는데 엄청 좋아하심 직관적인 스토리와 다양한 공간 구성이 마음에 든다 엄청난 장치 요소나 인상 깊은 점이 있지는 않아서 약간 방린이들에게 추천.,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,548246,3인 뿌 우주. . 간만에 맛보는 매콤한 흙맛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
